ms_zoning,lot_frontage,street,lot_shape,lot_contour,utilities,lot_config,lot_slope,neighborhood,condition_1,condition_2,building_type,house_style,overall_quality,overall_condition,year_built,roof_style,roof_material,exterior_1,exterior_2,masonry_type,masonry_area,external_quality,external_condition,foundation,basement_quality,basement_condition,basement_exposure,basement_fin_type_1,basement_fin_type_2,heating,heating_quality,central_air,electrical,bedroom_above_ground,kitchen_above_ground,kitchen_quality,total_rooms_above_ground,functional,fireplace_quality,garage_type,garage_fin,garage_cars,garage_quality,garage_condition,paved_drive,month_sold,year_sold,sale_type,sale_condition,sale_price,has_2nd_floor_sf,total_sf,has_basement_sf,total_bath,has_open_porch,has_fireplace,has_wood_deck,log_sale_price,log_lot_area
Res,80.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,S,6,6,1955,H,CompShg,AsbShng,AsbShng,N,0.0,TA,TA,CBlock,A,TA,Av,BLQ,Unf,GasA,Gd,1,SBrkr,3,1,Gd,8,1,TA,B,RFn,1,A,TA,Y,10,2008,W,N,165500,0,2653.0,1,2.0,1,1,0,12.016726473799254,9.169518377455928
Res,92.0,1,0,1,AllPub,CulDSac,1,NoRidge,N,Norm,1F,2,7,5,1996,G,CompShg,MetalSd,MetalSd,N,0.0,Gd,TA,PConc,G,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,8,1,TA,A,Unf,2,A,TA,Y,6,2007,W,N,269790,1,3130.0,1,3.5+,1,1,1,12.50539915757667,9.20230820027892
Res,45.0,1,0,1,AllPub,CulDSac,1,CollgCr,N,Norm,1F,2,6,5,1999,G,CompShg,VinylSd,VinylSd,B,148.0,TA,TA,PConc,G,TA,Mn,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,7,1,TA,A,RFn,2,A,TA,Y,8,2006,W,N,214000,1,2595.0,1,3.5+,1,1,1,12.273731294003989,9.155672970633875
Res,60.0,1,1,1,AllPub,Inside,1,BrkSide,N,Norm,1F,2,6,6,1919,O,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,PConc,A,TA,No,Unf,Unf,GasA,Ex,1,FuseA,3,1,Ta,8,1,Gd,D,Unf,2,A,TA,N,7,2007,W,N,180500,1,2588.0,1,1.0,0,1,0,12.103486056755072,9.511555458710548
Res,93.0,1,1,1,AllPub,Inside,1,NWAmes,N,Norm,1F,1,7,6,1978,G,CompShg,Plywood,Plywood,S,67.0,TA,TA,CBlock,G,TA,No,GLQ,Unf,GasA,TA,1,SBrkr,3,1,Gd,7,1,TA,A,Fin,2,A,TA,Y,9,2007,W,N,213000,0,3193.0,1,3.0,0,1,0,12.269047444691562,9.41727323724241
Res,85.0,1,1,1,AllPub,Inside,1,NWAmes,N,Norm,1F,1,7,5,1977,H,CompShg,Plywood,Plywood,B,209.0,TA,Gd,CBlock,A,TA,No,ALQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,6,1,TA,A,Fin,2,A,TA,Y,4,2009,W,Other,82500,0,2797.0,1,2.0,0,1,1,11.320553572322773,9.38429367909962
Res,37.0,1,0,1,AllPub,Corner,1,Somerst,N,Norm,T,1,7,5,2004,G,CompShg,MetalSd,MetalSd,N,0.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,1,1,Gd,5,1,None,A,RFn,2,A,TA,Y,6,2008,W,N,178000,0,2480.0,1,2.0,1,0,0,12.089538829274222,8.14177220465645
Res,46.0,1,0,1,AllPub,Inside,1,Timber,N,Norm,T,1,7,6,1987,G,CompShg,VinylSd,VinylSd,B,352.0,Gd,TA,BrkTil,G,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Gd,5,1,TA,A,Fin,2,A,TA,Y,10,2007,W,N,244000,0,3002.0,1,3.0,0,1,1,12.404923504275338,8.307459327011946
Res,62.0,1,1,1,AllPub,Corner,1,OldTown,N,Norm,1F,2,5,8,1900,H,CompShg,CemntBd,CmentBd,N,0.0,Gd,Gd,PConc,O,TA,No,Unf,Unf,GasA,Ex,1,FuseA,5,1,Ta,8,1,None,D,Unf,2,A,TA,Y,6,2006,W,N,169000,1,2730.0,1,2.0,1,0,0,12.037653993905211,9.1958356857733
Res,64.0,1,0,1,AllPub,CulDSac,1,NWAmes,P,Norm,1F,S,7,6,1976,G,CompShg,Plywood,Plywood,S,130.0,TA,TA,CBlock,G,TA,Gd,GLQ,Rec,GasA,TA,1,SBrkr,3,1,Gd,5,1,Fa,A,Fin,2,A,TA,Y,2,2007,W,N,174000,0,2552.0,1,2.5,1,1,1,12.066810578196666,9.103979355984773
Res,70.0,1,0,1,AllPub,Inside,1,SawyerW,N,Norm,1F,2,6,5,1992,G,CompShg,HdBoard,HdBoard,N,0.0,Gd,TA,PConc,G,TA,No,ALQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,None,A,RFn,2,A,TA,Y,10,2006,W,Other,248500,1,2567.0,1,3.5+,1,0,1,12.423198124518821,9.145268375232467
Res,35.0,1,0,1,AllPub,CulDSac,1,Edwards,N,Norm,D,S,6,5,1975,O,Tar&Grv,WdShing,Plywood,B,250.0,TA,TA,CBlock,G,Gd,Gd,GLQ,Unf,GasA,TA,1,SBrkr,4,0,Ta,0-4,1,None,O,None,0,O,None,Y,10,2006,W,Other,127500,0,1925.0,1,3.0,0,0,0,11.755871643580617,9.148464968258095
Res,63.0,1,1,1,AllPub,Inside,1,NAmes,A,Norm,1F,1,5,5,1953,H,CompShg,Wd Sdng,Wd Sdng,B,88.0,TA,TA,CBlock,A,TA,No,LwQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,5,1,None,A,RFn,1,A,TA,Y,6,2008,W,N,112900,0,2072.0,1,1.0,1,0,1,11.634257750137753,8.933796043934858
Res,55.0,1,0,1,AllPub,Inside,1,NridgHt,N,Norm,T,1,7,6,2007,G,CompShg,VinylSd,VinylSd,S,176.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Gd,6,1,Gd,A,RFn,2,A,TA,Y,11,2008,N,P,217300,0,2708.0,1,3.0,1,1,1,12.289034166244521,8.895766604056085
Res,76.0,1,0,1,AllPub,Corner,1,SawyerW,R,Norm,1F,2,6,5,1993,G,CompShg,HdBoard,HdBoard,B,120.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,None,A,RFn,2,A,TA,Y,6,2008,W,N,187000,1,2542.0,1,2.5,1,0,1,12.138863895836725,9.136801468641313
Res,78.0,1,1,1,AllPub,Inside,1,Crawfor,N,Norm,D,2,5,6,1950,G,CompShg,VinylSd,VinylSd,B,430.0,TA,Gd,CBlock,A,TA,No,ALQ,Unf,GasA,Ex,1,SBrkr,5,2,Ta,9+,1,None,D,Unf,2,A,TA,Y,3,2010,W,N,215000,1,3209.0,1,2.5,0,0,0,12.2783933071098,9.655026193237628
Res,85.0,1,0,1,AllPub,Inside,1,StoneBr,N,Norm,1F,2,9-10,5,2005,H,CompShg,CemntBd,CmentBd,S,208.0,Gd,TA,PConc,E,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,4,1,Ex,9+,1,Gd,B,Fin,3+,A,TA,Y,7,2006,N,P,556581,1,4860.0,1,3.5+,1,1,1,13.229567991666638,9.683837890476173
Res,21.0,1,1,1,AllPub,Inside,1,MeadowV,N,Norm,T,S,0-4,4,1970,G,CompShg,CemntBd,CmentBd,N,0.0,TA,TA,CBlock,G,TA,Av,GLQ,Unf,GasA,TA,1,SBrkr,1,1,Ta,0-4,1,None,A,Unf,1,A,TA,Y,4,2009,W,N,80000,0,1260.0,1,2.0,0,0,0,11.289781913656018,7.29776828253138
Res,38.0,1,0,1,AllPub,FR2,1,CollgCr,N,Norm,1F,1,5,8,1977,G,CompShg,CemntBd,CmentBd,N,0.0,Gd,Gd,CBlock,G,TA,No,GLQ,Rec,GasA,Ex,1,SBrkr,3,1,Ta,5,1,None,A,Unf,1,A,TA,Y,6,2010,W,N,150000,0,2052.0,1,2.5,1,0,1,11.918390573078392,9.631678829240638
Res,64.0,1,1,1,AllPub,Inside,1,OldTown,N,Norm,D,S,6,5,1980,G,CompShg,Plywood,Plywood,N,0.0,TA,TA,CBlock,A,TA,No,GLQ,Unf,GasA,Gd,1,SBrkr,0,2,Ta,0-4,1,None,D,Unf,2,A,TA,Y,6,2010,W,N,144000,0,2112.0,1,2.0,1,0,1,11.877568578558138,8.850660919017152
Res,65.0,1,1,1,AllPub,Inside,1,Sawyer,R,Norm,2F,1,5,5,1968,G,CompShg,HdBoard,HdBoard,N,0.0,TA,TA,CBlock,A,Fa,Mn,ALQ,Unf,GasA,Gd,0,SBrkr,3,1,Ta,5,1,None,D,Unf,1,A,TA,Y,4,2008,W,N,115000,0,1780.0,1,2.0,0,0,0,11.652687407345388,9.041921720351219
Res,100.0,1,1,1,AllPub,Inside,1,Mitchel,N,Norm,1F,1,5,4,1960,H,CompShg,HdBoard,HdBoard,B,75.0,TA,Fa,Slab,O,None,None,None,None,GasA,TA,1,SBrkr,3,1,Ta,9+,0,TA,A,Unf,2,A,TA,Y,11,2009,W,N,115000,0,1771.0,0,1.0,0,1,0,11.652687407345388,9.98736903651683
Res,100.0,1,0,1,AllPub,Inside,1,Sawyer,N,Norm,1F,1,5,5,1974,H,CompShg,HdBoard,Plywood,N,0.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,5,1,Fa,A,Unf,2,A,TA,Y,6,2006,W,N,142500,0,1758.0,1,2.0,0,1,1,11.867097278690842,9.499271663828395
Res,60.0,1,1,1,AllPub,Inside,1,NAmes,A,Norm,1F,1,0-4,3,1929,H,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,Fa,CBlock,A,TA,Mn,Unf,Unf,GasA,Fa,0,FuseP,2,1,Ta,0-4,1,None,D,Unf,2,O,TA,N,8,2006,W,N,68000,0,1430.0,1,1.0,0,0,0,11.127262984158243,9.297801647746176
Res,21.0,1,1,1,AllPub,Inside,1,MeadowV,N,Norm,T,S,0-4,7,1973,G,CompShg,CemntBd,CmentBd,N,0.0,TA,Gd,CBlock,G,TA,Av,GLQ,Unf,GasA,Gd,1,SBrkr,2,1,Ta,5,1,None,B,RFn,1,A,TA,Y,6,2008,W,N,105000,1,1514.0,1,2.0,1,0,1,11.56171562913966,7.587817219993427
Res,70.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,1F,2,6,5,1998,G,CompShg,VinylSd,VinylSd,B,120.0,TA,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,7,1,TA,A,RFn,2,A,TA,Y,4,2009,W,N,200000,1,2700.0,1,3.5+,1,1,1,12.206072645530174,9.07680897935166
Res,64.0,1,0,1,AllPub,Inside,1,CollgCr,N,Norm,1F,1,7,5,2005,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Gd,6,1,None,A,RFn,2,A,TA,Y,2,2006,W,Other,183600,0,2416.0,1,2.0,1,0,1,12.120514757168527,8.921057018157429
Res,37.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,T,1,6,5,2003,G,CompShg,VinylSd,VinylSd,B,170.0,Gd,TA,PConc,G,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,1,1,Gd,0-4,1,None,A,Fin,2,A,TA,Y,3,2008,W,N,136500,0,1696.0,1,2.0,0,0,1,11.824079893607152,8.39728289474368
Res,60.0,1,0,1,AllPub,Corner,1,CollgCr,P,Norm,1F,2,6,5,1997,G,CompShg,VinylSd,VinylSd,B,128.0,TA,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,None,A,RFn,2,A,TA,Y,7,2008,W,N,215700,1,2635.0,1,3.5+,1,0,0,12.281643832377247,9.483568487457813
Res,65.0,1,1,1,AllPub,Inside,1,Gilbert,R,Norm,1F,1,6,5,2005,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,Gd,A,Fin,2,A,TA,Y,10,2006,N,P,169990,0,2632.0,1,2.0,0,1,1,12.043494890772815,9.233763886919771
Res,91.0,1,1,1,AllPub,Inside,1,NridgHt,N,Norm,1F,1,8,5,2006,G,CompShg,CemntBd,CmentBd,S,302.0,Gd,TA,PConc,E,TA,Mn,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,Gd,A,RFn,3+,A,TA,Y,6,2007,N,P,322400,0,3388.0,1,2.0,1,1,0,12.68354828961461,9.377971213360134
Res,73.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,1F,1,8,5,2006,G,CompShg,VinylSd,VinylSd,B,132.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,Gd,A,RFn,2,A,TA,Y,6,2007,W,N,212999,0,2989.0,1,2.0,1,1,1,12.26904274984486,9.077951183930438
Res,78.0,1,0,1,AllPub,Inside,1,CollgCr,N,Norm,1F,1,6,5,2006,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Gd,1,SBrkr,3,1,Gd,6,1,Gd,A,RFn,2,A,TA,Y,3,2007,W,N,176432,0,2628.0,1,2.0,1,1,0,12.08069081199846,9.139595967450425
Res,85.0,1,1,1,AllPub,Corner,1,Somerst,P,PosN,1F,1,9-10,5,2005,H,CompShg,VinylSd,VinylSd,S,198.0,Ex,TA,PConc,E,TA,Gd,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Ex,9+,1,Gd,A,Fin,3+,A,TA,Y,10,2009,W,N,468000,0,4948.0,1,3.0,1,1,1,13.056223574899784,9.31721973360328
Res,92.0,1,1,1,AllPub,Inside,1,Somerst,N,Norm,1F,1,7,5,2009,H,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,2,1,Gd,0-4,1,None,A,RFn,2,A,TA,Y,4,2010,N,P,204500,0,2436.0,1,2.0,1,0,0,12.228323254464993,9.128587870103924
Res,76.0,1,0,1,AllPub,Inside,1,SawyerW,N,Norm,1F,1,8,5,2004,G,Tar&Grv,VinylSd,VinylSd,B,264.0,Gd,TA,PConc,G,TA,Gd,BLQ,Rec,GasA,Ex,1,SBrkr,3,1,Gd,6,1,None,A,RFn,3+,A,TA,Y,1,2009,W,N,203000,0,3024.0,1,2.0,1,0,1,12.220961258023925,9.224341891611996
Res,45.0,1,1,1,AllPub,Corner,1,OldTown,N,Norm,1F,1,5,8,1925,G,CompShg,VinylSd,VinylSd,N,0.0,TA,Gd,PConc,A,TA,No,Unf,Unf,GasA,TA,1,SBrkr,3,1,Ta,5,1,None,D,Unf,1,O,TA,N,5,2008,W,N,114000,1,1906.0,1,1.0,0,0,1,11.643953727376633,8.923457979694966
Res,60.0,1,0,1,AllPub,Inside,1,Sawyer,N,Norm,1F,1,5,5,1968,H,CompShg,Plywood,Plywood,B,188.0,TA,TA,CBlock,A,TA,No,BLQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,7,1,Fa,A,Unf,1,A,TA,Y,7,2006,W,N,158000,0,2210.0,1,1.5,0,1,1,11.970350312009105,9.354700422483019
Res,69.0,1,1,1,AllPub,Inside,1,NAmes,P,Norm,1F,1,5,5,1963,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,CBlock,A,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Ta,6,1,None,A,Unf,1,A,TA,Y,5,2008,COD,N,136870,0,2234.0,1,1.0,0,0,0,11.826786849205313,8.934586870389676
Res,85.0,1,1,1,AllPub,Inside,1,Mitchel,N,Norm,1F,2,8,5,1998,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,8,1,TA,A,Unf,3+,A,TA,Y,5,2010,W,N,254900,1,2965.0,1,3.5+,1,1,0,12.448626590364206,9.3101857069459
Res,66.0,1,0,1,AllPub,Inside,1,SawyerW,N,Norm,1F,S,6,5,1983,G,CompShg,Wd Sdng,Wd Sdng,B,100.0,Gd,TA,CBlock,G,TA,Av,Rec,GLQ,GasA,Gd,1,SBrkr,2,1,Gd,5,0,Po,A,Unf,2,A,TA,Y,9,2009,W,N,156500,0,1858.0,1,1.5,0,1,0,11.960811288962345,9.865526046249009
Res,44.0,1,0,1,AllPub,Inside,1,NridgHt,N,Norm,T,1,8,5,2006,G,CompShg,VinylSd,VinylSd,S,178.0,Gd,TA,PConc,G,Gd,Mn,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Gd,6,1,Gd,A,RFn,2,A,TA,Y,10,2007,W,N,202500,0,2740.0,1,2.0,1,1,1,12.218495165528731,8.770594329891145
Res,43.0,1,1,1,AllPub,Inside,1,Blmngtn,N,Norm,1F,1,7,5,2007,G,CompShg,VinylSd,VinylSd,B,16.0,Gd,TA,PConc,G,TA,Av,Unf,Unf,GasA,Ex,1,SBrkr,2,1,Gd,6,1,Gd,A,Fin,2,A,TA,Y,3,2008,W,N,159895,0,2532.0,1,2.0,1,1,1,11.982272628789678,8.065265208897733
Res,63.0,1,1,1,AllPub,Inside,1,SawyerW,R,Norm,1F,1,6,5,2005,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Ta,6,1,None,D,Unf,2,A,TA,Y,3,2006,W,Other,142500,0,2282.0,1,1.5,0,0,0,11.867097278690842,9.478227817099784
Res,98.0,1,0,1,AllPub,Inside,1,NAmes,N,Norm,D,1,5,6,1962,H,CompShg,HdBoard,HdBoard,B,144.0,TA,TA,CBlock,A,TA,No,BLQ,Unf,GasA,TA,1,SBrkr,6,2,Ta,9+,1,None,O,None,0,O,None,Y,1,2010,CON,Other,84900,0,3456.0,1,3.5+,0,0,0,11.349229372299439,9.492507263739853
Res,72.0,1,1,1,AllPub,Inside,1,Somerst,N,Norm,1F,2,7,5,2009,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,PConc,G,TA,Mn,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,None,A,Unf,2,A,TA,Y,6,2010,CON,N,215200,1,2303.0,1,2.5,1,0,1,12.279323107269766,9.064157861798101
Res,70.0,1,1,1,AllPub,Inside,1,Sawyer,N,Norm,1F,S,6,5,1966,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,CBlock,A,TA,Gd,LwQ,Rec,GasA,Gd,1,SBrkr,3,1,Ta,6,1,None,D,Unf,1,A,TA,Y,5,2007,W,N,129000,0,1727.0,1,2.0,0,0,0,11.76756768334381,9.035986984831405
Res,75.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,5,5,1956,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,CBlock,A,TA,No,Rec,Unf,GasA,Gd,1,SBrkr,3,1,Ta,5,1,None,A,RFn,1,A,TA,Y,4,2008,W,N,133000,0,2208.0,1,2.0,0,0,0,11.79810440720389,9.251962046667002
Res,90.0,1,1,1,AllPub,Inside,1,NridgHt,N,Norm,1F,1,9-10,5,2007,H,CompShg,CemntBd,CmentBd,B,452.0,Ex,TA,PConc,E,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,9+,1,Gd,A,Unf,3+,A,TA,Y,7,2007,N,P,314813,0,3650.0,1,2.0,1,1,0,12.659734090733718,9.366831168735615
Res,60.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,5,7,1952,G,CompShg,WdShing,Wd Shng,N,0.0,TA,TA,CBlock,A,TA,No,BLQ,Unf,GasA,TA,1,SBrkr,2,1,Ta,0-4,1,None,D,Unf,1,A,TA,Y,5,2010,W,N,135000,0,1928.0,1,1.5,0,0,0,11.813030057420567,9.301094735244646
Res,21.0,1,1,1,AllPub,Inside,1,BrDale,N,Norm,T,2,6,5,1973,G,CompShg,HdBoard,HdBoard,B,265.0,TA,TA,CBlock,A,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,4,1,Ex,7,1,None,D,Unf,1,A,TA,Y,12,2007,W,N,113700,1,1890.0,1,1.5,1,0,0,11.641318679738628,7.629489916393995
Res,47.0,1,0,1,AllPub,CulDSac,1,CollgCr,N,Norm,1F,2,7,5,1999,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,Gd,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,TA,A,RFn,2,A,TA,Y,3,2007,W,N,235500,1,2861.0,1,2.5,1,1,1,12.36946619243861,9.289151552400472
Res,75.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,6,5,1954,H,CompShg,Wd Sdng,BrkFace,N,0.0,TA,TA,CBlock,A,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,2,1,Ta,5,1,TA,A,Unf,2,A,TA,Y,6,2006,W,N,140000,0,2742.0,1,1.0,1,1,0,11.84939770159144,9.333442569110167
Res,50.0,1,1,1,AllPub,Inside,1,OldTown,N,Norm,1F,1,5,5,1948,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,CBlock,A,TA,No,ALQ,BLQ,GasA,Ex,1,SBrkr,2,1,Ta,5,1,None,D,Unf,1,A,TA,Y,4,2008,W,P,115000,0,1578.0,1,1.0,0,0,0,11.652687407345388,8.699514748210191
Res,85.0,1,1,1,AllPub,FR2,1,Somerst,F,Norm,1F,1,7,5,2007,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,TA,A,Unf,2,A,TA,Y,9,2007,N,P,235876,0,3056.0,1,3.5+,1,1,0,12.371061522195516,9.206834232646894
Res,60.0,1,0,0,AllPub,Inside,1,Crawfor,N,Norm,1F,2,6,7,1942,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,CBlock,A,TA,No,BLQ,Unf,GasA,Fa,1,SBrkr,3,1,Gd,7,1,Gd,A,Unf,1,A,TA,P,11,2009,W,N,177500,1,2265.0,1,1.0,0,1,0,12.086725887897607,8.922658299524402
Res,74.0,1,1,1,AllPub,Inside,1,Sawyer,N,Norm,1F,2,6,7,1978,H,CompShg,HdBoard,HdBoard,B,203.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,6,1,TA,A,Fin,2,A,TA,Y,3,2006,W,N,149500,1,2072.0,1,1.5,0,1,0,11.915051671812877,8.967504187316237
Res,60.0,1,0,0,AllPub,Inside,1,Crawfor,F,Norm,1F,1,5,4,1938,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,GasA,TA,1,FuseF,3,1,Ta,6,1,None,D,Unf,1,A,TA,Y,3,2008,W,N,110000,1,2258.0,1,1.0,0,0,1,11.608235644774552,9.133459327640225
Res,60.0,1,1,1,AllPub,Corner,1,IDOTRR,N,Norm,1F,1,7,4,1931,G,CompShg,Stucco,Stucco,B,600.0,TA,Fa,PConc,A,TA,No,LwQ,Unf,GasA,Ex,1,FuseF,4,1,Ta,7,1,TA,D,Unf,1,A,TA,Y,6,2007,W,N,169500,1,2858.0,1,1.5,0,1,0,12.040608205802641,8.956479847999912
Res,64.0,1,0,1,AllPub,Inside,1,CollgCr,N,Norm,1F,2,5,5,2005,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,Mn,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,None,A,Fin,2,A,TA,Y,6,2007,W,N,167000,1,2304.0,1,2.5,1,0,0,12.025749091398891,9.109967397829395
Res,24.0,1,1,1,AllPub,Inside,1,Somerst,N,Norm,T,2,7,5,2005,G,CompShg,MetalSd,MetalSd,N,0.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,2,1,Gd,0-4,1,None,D,RFn,2,A,TA,Y,7,2006,W,N,149900,1,1823.0,1,2.5,1,0,0,11.917723684090689,7.841492924460013
Res,75.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,1F,1,7,5,2001,G,CompShg,VinylSd,VinylSd,B,180.0,Gd,TA,PConc,G,TA,Mn,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,TA,A,RFn,2,A,TA,Y,7,2009,W,Other,201000,0,2984.0,1,2.0,1,1,0,12.211060187041213,9.320628725870305
Res,64.0,1,0,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,5,7,1957,H,CompShg,MetalSd,MetalSd,N,0.0,TA,Gd,CBlock,A,TA,Mn,BLQ,Unf,GasA,TA,1,SBrkr,2,1,Ta,5,1,None,D,Unf,1,A,TA,Y,5,2009,W,N,153000,0,2298.0,1,2.0,0,0,0,11.938193200374572,9.072456664612796
Res,60.0,1,0,1,AllPub,CulDSac,1,NoRidge,N,Norm,1F,2,8,5,1998,H,CompShg,VinylSd,VinylSd,B,114.0,Gd,TA,PConc,E,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,4,1,Gd,7,1,TA,A,Fin,3+,A,TA,Y,1,2010,W,N,355000,1,4104.0,1,2.5,1,1,1,12.779873068457553,9.766120240743215
Res,69.0,1,0,1,AllPub,Inside,1,CollgCr,N,Norm,1F,1,5,6,1969,G,CompShg,HdBoard,Plywood,N,0.0,TA,TA,CBlock,G,TA,Gd,ALQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,5,1,Po,A,Unf,1,A,TA,Y,5,2006,W,N,128500,0,1942.0,1,1.5,0,1,0,11.763684183317412,9.20230820027892
Res,60.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,1F,1,8,5,2001,G,CompShg,VinylSd,VinylSd,B,479.0,Gd,TA,PConc,G,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,TA,A,RFn,2,A,TA,Y,5,2010,W,N,272000,0,3182.0,1,3.0,0,1,1,12.513557345278134,9.343384145733948
Res,120.0,1,1,1,AllPub,Corner,1,Sawyer,F,Feedr,D,1,6,5,1964,G,CompShg,BrkFace,BrkFace,N,0.0,TA,TA,CBlock,A,TA,No,Unf,Unf,GasA,TA,1,SBrkr,4,2,Ta,8,1,None,D,Unf,2,A,TA,Y,7,2006,W,N,150000,0,3842.0,1,2.0,1,0,0,11.918390573078392,9.317938382574201
Res,100.0,1,0,0,AllPub,Inside,0,NridgHt,N,Norm,1F,1,9-10,5,2004,H,CompShg,CemntBd,CmentBd,S,730.0,Ex,TA,PConc,E,TA,Gd,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Ex,8,1,Ex,A,Fin,3+,A,TA,Y,2,2009,W,Other,552000,0,4984.0,1,3.5+,1,1,1,13.221303325259232,9.604811938609481
Res,80.0,1,1,1,AllPub,Inside,1,NWAmes,N,Norm,1F,2,7,5,1974,G,CompShg,Plywood,Plywood,B,252.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,Gd,1,SBrkr,4,1,Ta,8,1,TA,A,RFn,2,A,TA,Y,5,2009,COD,Other,168500,1,3226.0,1,3.0,1,1,0,12.034691028774553,9.169518377455928
Res,69.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,5,7,1958,G,CompShg,Plywood,Plywood,B,85.0,TA,TA,CBlock,A,TA,No,Rec,BLQ,GasA,TA,1,FuseA,3,1,Ex,6,1,None,O,RFn,2,A,TA,Y,7,2006,W,Other,150000,0,2061.0,1,2.0,1,0,0,11.918390573078392,9.101975347298058
